first.name,last.name,ID,h.index,i10.index,citations,years.active,tweets,following,followers,username,twitter
Finn Roar,Aune,pau87,7,5,116,18,,,,,0
Radek,Sauer,pau88,3,1,33,1,,,,,0
David,Autor,pau9,35,56,7492,21,,,,,0
Rolando,Avendano,pav10,3,0,24,9,,,,,0
Jorge,Avila,pav11,2,0,8,17,,,,,0
Eric,Avenel,pav12,4,3,59,14,,,,,0
Ana Paula,Avellar,pav13,1,0,6,8,,,,,0
Erel,Avineri,pav15,3,1,33,7,,,,,0
Tiberiu,Avramescu,pav17,1,0,5,7,,,,,0
Ciro,Avitabile,pav18,5,2,63,9,,,,,0
Arieh,Avishur,pav2,1,0,5,1,,,,,0
Sanvi,Avouyi-Dovi,pav21,6,4,195,31,,,,,0
Arman,Avadikyan,pav22,3,0,21,21,,,,,0
Marco,Avarucci,pav24,2,1,20,8,,,,,0
Veysel,Avsar,pav28,2,0,12,8,,,,,0
Natasha,Avendaño,pav3,1,0,1,1,,,,,0
Susan,Averett,pav31,10,11,483,19,,,,,0
Krenar,Avdulaj,pav32,2,1,13,4,,,,,0
George,Avelino Filho,pav35,2,2,41,4,,,,,0
Davide,Avino,pav37,3,1,28,7,,,,,0
Vladimir,Avtonomov,pav39,2,0,5,6,,,,,0
Svetlana,Avdasheva,pav4,3,0,37,15,,,,,0
Fernando,Avalos,pav40,3,1,24,4,,,,,0
Stefan,Avdjiev,pav41,9,8,263,9,,,,,0
Daniel,Avdic,pav47,3,0,20,6,,,,,0
Francesco,Avvisati,pav51,2,1,38,8,,,,,0
Gil,Avnimelech,pav52,5,4,121,12,,,,,0
Antonio,Avalos,pav53,2,1,20,11,,,,,0
Teodora,Avram,pav55,1,0,1,1,,,,,0
Misak,Avetisyan,pav59,5,2,104,9,,,,,0
Christopher,Avery,pav7,13,15,943,21,,,,,0
Masood,Awan,paw12,3,1,31,5,,,,,0
Ahmed Mohammed,Awel,paw20,1,0,4,1,,,,,0
Olushina,Awe,paw23,1,0,1,2,,,,,0
Olalekan,Aworinde,paw25,1,0,3,4,,,,,0
Yu,Awaya,paw28,2,0,11,3,,,,,0
Abdul,Awan,paw32,1,0,1,2,,,,,0
Olabanji,Awodumi,paw34,2,0,5,1,,,,,0
Titus,Awokuse,paw5,10,11,330,19,275,304,287,@titusawokuse,1
Shimon,Awerbuch,paw9,8,5,236,31,,,,,0
Robert,Axtell,pax2,8,7,543,21,,,,,0
N. Emrah,Aydinonat,pay1,2,0,10,14,3510,581,2560,@aydinonat,1
Neslihan,Aydogan,pay10,1,0,4,2,,,,,0
Sara,Ayll�?n,pay16,3,0,24,13,1017,119,227,@ayllonsara,1
Jonathan,Aylen,pay17,2,0,12,21,,,,,0
Achraf,Ayadi,pay18,1,0,1,1,,,,,0
Mourad,Ayouz,pay19,1,1,24,1,,,,,0
Luis,Ayala,pay2,7,5,168,27,,,,,0
Meghana,Ayyagari,pay26,9,9,504,8,,,,,0
Rym,Ayadi,pay28,6,2,76,14,,,,,0
Uluc,Aysun,pay31,5,0,54,11,,,,,0
Dilek,Aykut,pay34,2,1,34,8,,,,,0
María-Isabel,Ayuda,pay35,5,4,70,27,,,,,0
Halil,Aydin,pay36,2,2,22,4,,,,,0
Ian,Ayres,pay38,7,5,401,21,,,,,0
Ahmet,Aysan,pay39,8,8,233,15,,,,,0
Burcu,Aydin,pay41,5,3,70,4,,,,,0
Nursel,Aydiner-Avsar,pay43,2,1,18,9,,,,,0
Faruk,Aydin,pay47,3,2,35,13,,,,,0
Elçin,Aykaç Alp,pay49,2,0,8,14,,,,,0
Cevriye,Aysoy,pay50,2,0,11,23,,,,,0
Padmaja,Ayyagari,pay52,5,4,121,8,,,,,0
Jhorland,Ayala García,pay54,1,0,9,6,,,,,0
Astrid,Ayala,pay56,1,0,7,5,,,,,0
Diego,Aycinena,pay58,4,3,99,4,,,,,0
Roberto,Ayala,pay6,2,1,50,1,,,,,0
R. Emre,Aytimur,pay63,2,0,5,4,,,,,0
Stephen,Ayerst,pay65,1,0,6,1,,,,,0
Cengiz,Aytun,pay66,1,0,1,2,,,,,0
Ahmet,Ay,pay68,1,0,1,2,,,,,0
Abdurrahman,Aydemir,pay7,9,8,460,19,,,,,0
Grisel,Ayllón,pay70,1,0,1,3,,,,,0
Melvin,Ayogu,pay71,3,1,30,19,,,,,0
Milton,Ayoki,pay74,1,0,3,13,,,,,0
Jean-Sauveur,Ay,pay77,1,0,6,6,,,,,0
Yigit,Aydede,pay78,1,1,21,10,,,,,0
Gökhan,Aydinli,pay8,1,0,2,1,,,,,0
Sinem,Ayhan,pay81,2,0,10,4,,,,,0
Resul,Aydemir,pay82,2,0,8,5,,,,,0
Erdal,Aydin,pay90,1,0,6,1,,,,,0
Adam,Ayaita,pay92,1,0,1,1,,,,,0
Joao,Ayres,pay93,1,1,16,2,,,,,0
Levent,Aydin,pay99,2,1,33,6,,,,,0
Marina,Azzimonti,paz11,11,12,371,15,80,65,149,@mazzimon77,1
Azzeddine,Azzam,paz12,10,12,445,23,,,,,0
Helmuts,Azacis,paz14,4,2,40,13,,,,,0
Haris,Aziz,paz16,3,1,24,6,,,,,0
Rauf,Azhar,paz21,3,1,33,9,,,,,0
Jeffrey,Azzato,paz22,3,0,11,5,,,,,0
Yaron,Azrieli,paz24,8,6,161,12,,,,,0
Mehtabul,Azam,paz25,7,5,191,11,,,,,0
Susana,Azevedo,paz28,1,0,5,2,,,,,0
Iwan,Azis,paz3,4,1,50,24,,,,,0
Celine,Azemar,paz32,5,4,69,8,,,,,0
Carlo,Azzarri,paz33,8,7,237,14,,,,,0
Christopher,Azevedo,paz34,4,2,71,13,,,,,0
M.,Azali,paz37,7,6,156,20,,,,,0
A.S.M.,Azad,paz38,4,1,37,6,,,,,0
Paulo,Azevedo,paz39,2,0,21,15,,,,,0
Jose,Azar,paz40,1,0,1,1,,,,,0
Carlos,Azzoni,paz41,7,5,262,33,,,,,0
Oliver,Azuara,paz44,4,3,67,9,,,,,0
Jean-Paul,Azam,paz45,13,17,652,35,,,,,0
Francisco,Azeredo,paz46,1,0,4,1,,,,,0
Leonid,Azarnert,paz48,5,3,83,13,,,,,0
Costas,Azariadis,paz5,15,23,2245,43,,,,,0
Rohit,Azad,paz50,1,0,3,6,,,,,0
Nusrate,Aziz,paz51,2,0,13,9,,,,,0
Eduardo,Azevedo,paz52,6,2,89,4,,,,,0
Diego,Azqueta,paz55,3,1,32,24,,,,,0
Bert,Azizoglu,paz58,2,1,23,1,,,,,0
Akm,Azhar,paz6,4,2,57,15,,,,,0
Davide,Azzolini,paz60,1,0,5,3,,,,,0
Muhammad,Azam,paz61,1,0,5,1,,,,,0
Olivier,Aznar,paz63,3,0,21,15,,,,,0
Joaquín M.,Azagra-Caro,paz65,6,4,120,17,,,,,0
Cyntia,Azevedo,paz68,2,1,20,7,,,,,0
Meshach,Aziakpono,paz69,5,1,49,12,,,,,0
Ofer,Azar,paz7,9,9,330,14,,,,,0
Sardor,Azam,paz70,1,1,16,2,,,,,0
Sana,Azzabi,paz72,1,0,1,1,,,,,0
Md,Azam,paz73,4,2,60,9,,,,,0
Ghazala,Azmat,paz74,8,8,413,12,,,,,0
Rodrigo,Azuero,paz77,1,1,27,1,,,,,0
Omar,Azfar,paz8,8,8,397,10,,,,,0
Yoshiaki,Azuma,paz82,2,1,25,9,,,,,0
Toseef,Azid,paz9,2,0,12,11,,,,,0
Mohammad,Azim,paz97,2,0,5,4,,,,,0
Christopher,Baum,pba1,19,44,2822,41,543,70,119, @cfbaum ,1
Salvador,Barrios,pba10,16,24,1117,22,,,,,0
Lieven,Baele,pba100,11,11,1085,10,,,,,0
Sheryl,Ball,pba1000,7,7,199,20,,,,,0
Ana,Balsa,pba1005,5,3,124,14,,,,,0
Anne-Kathrin,Barth,pba1006,3,2,33,1,,,,,0
Paola,Ballon,pba1007,4,4,212,8,,,,,0
Simanti,Bandyopadhyay,pba1008,2,1,15,4,,,,,0
Veronica,Balzarotti,pba1009,3,0,15,18,,,,,0
Tomas,Balezentis,pba1010,7,4,111,6,,,,,0
João,Barroso,pba1011,3,1,28,5,,,,,0
Alan,Barreca,pba1012,7,7,271,8,"1,327",396,321, @alanbarreca ,1
Stefano,Barbieri,pba1013,4,2,39,4,,,,,0
Emiliano,Basco,pba1014,3,1,16,3,,,,,0
Cinzia,Baldan,pba1018,1,0,2,6,,,,,0
Marianne,Baxter,pba102,19,29,4744,28,,,,,0
Ghiorghe,Batrinca,pba1020,1,0,7,3,,,,,0
Bryn,Battersby,pba1021,2,0,12,6,,,,,0
Lukasz,Balbus,pba1023,4,2,40,12,,,,,0
Se Hoon,Bang,pba1024,1,0,5,4,,,,,0
Jacint,Balaguer,pba1026,6,3,225,22,,,,,0
José,Bacigalupo,pba1028,1,0,7,6,,,,,0
Sylvain,Barthelemy,pba1029,1,0,3,1,,,,,0
Melina,Barrio,pba1030,3,1,46,4,,,,,0
Gerrit,Bauer,pba1031,3,1,26,10,,,,,0
Javier,Barbero,pba1032,2,0,11,6,,,,,0
Manuel,Baumann,pba1033,1,0,4,1,,,,,0
Andrzej,Baniak,pba1034,4,2,52,20,,,,,0
Magali,Barbieri,pba1037,2,0,11,8,,,,,0
Michael,Barrow,pba1038,4,3,80,25,,,,,0
Roy,Bahl,pba104,12,12,403,48,,,,,0
Silvia,Bacci,pba1040,5,0,44,9,,,,,0
Alexey,Barabashev,pba1044,2,0,7,8,,,,,0
Livia,Baciu,pba1048,1,0,1,3,,,,,0
Carolina,Baltar,pba1049,1,0,1,1,,,,,0
John,Baffes,pba105,13,16,634,28,,,,,0
Anna,Balsevich,pba1050,1,0,4,4,,,,,0
Cristina,Balteanu,pba1052,1,0,1,4,,,,,0
Erich,Barthel,pba1053,2,1,58,4,,,,,0
Jayatilleke,Bandara,pba1054,5,2,96,24,,,,,0
Aleksandra,Bashina,pba1055,1,0,3,1,,,,,0
Raul,Barreto,pba1057,4,3,120,13,,,,,0
Mikhail,Batsyn,pba1059,1,0,4,1,,,,,0
Alexey,Baranov,pba1061,1,0,1,1,,,,,0
Tannista,Banerjee,pba1062,1,0,1,2,,,,,0
Maria,Bas,pba1063,6,4,191,6,,,,,0
Hiona,Balfoussia,pba1067,6,5,95,14,,,,,0
Loukas,Balafoutas,pba1068,8,7,247,7,,,,,0
David,Bartram,pba1069,2,1,45,15,,,,,0
Paula,Bajdor,pba1070,2,0,9,4,,,,,0
Soyolmaa,Batbekh,pba1071,1,0,5,9,,,,,0
Iurii,Bazhal,pba1077,1,0,2,3,,,,,0
Sergi,Basco,pba1078,3,2,28,4,,,,,0
Evaldo,Barbosa,pba108,2,0,6,13,,,,,0
Edmar,Bacha,pba1080,7,5,315,45,,,,,0
Thomas,Bauwens,pba1081,1,1,14,3,,,,,0
Koen,Bartels,pba1084,1,0,3,1,,,,,0
Fabio,Balboni,pba1085,1,0,5,7,,,,,0
Igor,Bagayev,pba1086,1,0,3,5,,,,,0
Dimitrios,Bakas,pba1087,3,0,24,5,,,,,0
Adriana,Barone,pba1090,3,0,19,19,,,,,0
Botirjan,Baltabaev,pba1091,2,1,15,1,,,,,0
Sajad,Barkhordari,pba1092,1,0,4,1,,,,,0
Wachindra,Bandara,pba1094,1,0,2,1,,,,,0
Roberto,Balmer,pba1095,1,0,2,1,,,,,0
Yves,Balasko,pba11,13,19,643,41,,,,,0
Mariagiovanna,Baccara,pba110,7,5,147,13,,,,,0
Indrajit,Bairagya,pba1103,1,0,2,3,,,,,0
Pietro,Battiston,pba1104,2,0,10,5,,,,,0
Joann,Bangs,pba1105,1,0,3,9,,,,,0
Björn,Bartling,pba1106,11,13,499,15,,,,,0
Godfrey,Bahiigwa,pba1109,3,3,112,12,,,,,0
Philippe,Bacchetta,pba111,26,37,3006,31,,,,,0
Talia,Bar,pba1110,6,4,80,11,,,,,0
Teodora,Barbu,pba1111,1,0,6,5,,,,,0
Stijn,Baert,pba1112,6,3,149,6,"2,136",423,"3,025", @stijn_baert ,1
Ben,Baumberg Geiger,pba1113,1,0,3,1,,,,,0
Florian,Baumann,pba1116,4,1,67,9,,,,,0
Markus,Baltzer,pba1117,3,0,22,7,,,,,0
Cristian,Barra,pba1118,2,1,22,7,,,,,0
Stefano,Balietti,pba1119,1,0,3,1,,,,,0
Syed,Basher,pba112,12,16,723,15,,,,,0
Fernando,Barbosa,pba1121,6,2,145,39,,,,,0
Fernando,Barbosa Filho,pba1124,3,2,61,15,,,,,0
Humberto,Barreto,pba1125,3,1,31,30,,,,,0
Ranjula,Bali Swain,pba1126,7,3,102,16,,,,,0
Fady,Barsoum,pba1128,1,1,11,2,,,,,0
James,Bailey,pba1129,3,1,36,4,,,,,0
Christian,Bauer,pba113,5,3,94,12,,,,,0
Gérard,Ballot,pba1130,8,6,177,30,,,,,0
Binnur,Balkan,pba1132,2,0,14,3,,,,,0
Petra,Baji,pba1133,1,0,11,6,,,,,0
Raymond,Battalio,pba1134,3,0,25,6,,,,,0
Roy,Bailey,pba1136,5,2,162,35,,,,,0
Samer,Barakat,pba1138,1,0,1,1,,,,,0
Kenneth,Baltzer,pba1139,3,1,36,10,,,,,0
Matthew,Baker,pba114,7,5,179,16,,,,,0
Gian Paolo,Barbetta,pba1141,3,1,46,17,,,,,0
Esra Eren,Bayindir,pba1143,1,0,5,3,,,,,0
Marina,Bassi,pba1145,2,1,26,9,,,,,0
Zolt��n,Bartha,pba1146,3,0,21,9,31,16,26, @z655321 ,1
Dany,Bahar,pba1149,3,2,64,20,"5,035",890,"15,300", @dany_bahar ,1
David,Babbel,pba115,7,5,140,35,,,,,0
Victoria,Baranov,pba1151,2,0,15,3,,,,,0
Shesadri,Banerjee,pba1153,1,0,1,5,,,,,0
Charbel,Bassil,pba1158,2,0,12,9,,,,,0
Alfonso,Badiola-Sánchez,pba1160,1,1,11,4,,,,,0
Tania,Barham,pba1163,6,6,152,15,,,,,0
Doowon,Bang,pba1165,2,0,7,4,,,,,0
Junfei,Bai,pba1166,6,2,96,11,,,,,0
Esref,Basci,pba1167,1,0,1,3,,,,,0
Silvana,Bartoletto,pba1169,1,0,6,2,,,,,0
John,Baffoe-Bonnie,pba117,3,2,66,10,,,,,0
Ionel,Barbu,pba1170,1,0,6,2,,,,,0
Vladimír,Balaz,pba1171,4,1,44,19,,,,,0
Nalan,Basturk,pba1173,3,3,69,3,,,,,0
Erhan,Bayraktar,pba1177,10,11,336,15,,,,,0
Taimur,Baig,pba118,8,8,526,9,,,,,0
Oleg,Baranov,pba1181,1,0,6,3,,,,,0
Vera,Barinova,pba1182,1,0,2,4,,,,,0
Stefan,Baumgärtner,pba1188,9,9,303,17,,,,,0
Hans,Baumgartner,pba119,4,3,84,7,,,,,0
Aram,Balagyozyan,pba1190,1,0,2,1,,,,,0
Hasanul,Banna,pba1192,1,0,5,1,,,,,0
Andreas,Barth,pba1195,2,1,17,4,,,,,0
Virginia,Barba-Sánchez,pba1196,1,0,2,7,,,,,0
Aniela,Balacescu,pba1197,2,0,9,7,,,,,0
Vojtech,Bartos,pba1199,2,1,19,5,,,,,0
Christina,Bannier,pba120,10,10,379,17,,,,,0
Ikpidi,Badji,pba1200,1,0,2,1,,,,,0
Alperhan,Babacan,pba1201,2,0,10,1,,,,,0
Barbara,Baldazzi,pba1202,2,0,7,10,,,,,0
Sahar,Babri,pba1203,1,0,1,1,,,,,0
Aleksander,Bashlyk,pba1206,1,0,1,1,,,,,0
Marianna,Battaglia,pba1209,2,0,5,3,,,,,0
Nathan,Balke,pba121,16,23,1511,31,,,,,0
Sudipta,Basu,pba1210,5,4,393,21,,,,,0
Roxana,Barrantes,pba1211,1,0,14,24,,,,,0
Vladimir,Balash,pba1212,2,0,7,6,,,,,0
Darrin,Baines,pba1214,2,0,7,6,,,,,0
Pejman,Bahramian,pba1215,1,1,10,1,,,,,0
Valentina,Balas,pba1218,1,0,1,3,,,,,0
Ana Maria,Barufi,pba1219,2,0,8,5,,,,,0
Anna,Batyra,pba1221,2,0,11,10,,,,,0
John,Barrdear,pba1222,3,3,59,3,"1,249",371,204, @johnbarrdear ,1
Eva,Barteková,pba1223,1,0,5,3,,,,,0
Asis,Banerjee,pba1225,2,0,19,25,,,,,0
Francesca,Bastagli,pba1226,3,2,65,6,,,,,0
Andreas,Bachmann,pba1227,1,0,3,5,,,,,0
Ricardo,Barradas,pba1228,2,0,11,4,,,,,0
Onur,Baser,pba1229,3,0,19,10,,,,,0
Alexandre,Baptista,pba123,8,7,220,15,,,,,0
Peter,Backus,pba1230,3,0,18,8,,,,,0
Kwamina,Banson,pba1231,1,0,4,1,,,,,0
Tamás,Bátyi,pba1237,1,0,4,9,,,,,0
Marvin,Batte,pba1239,6,5,258,32,,,,,0
Richard,Baldwin,pba124,44,76,6422,30,"22,900","1,311","16,200", @baldwinre ,1
Daphna,Bassok,pba1240,3,2,97,12,,,,,0
Rishi,Basak,pba1242,1,0,8,5,,,,,0
Kemal,Bagzibagli,pba1243,1,0,1,6,,,,,0
Michail,Batikas,pba1245,1,0,1,4,,,,,0
Elisabeth,Baier,pba1246,3,0,19,5,,,,,0
Adam,Balcerzak,pba1247,3,0,31,9,,,,,0
Jan,Baran,pba1248,1,0,6,3,,,,,0
Ghassan,Baliki,pba1249,1,0,1,1,,,,,0
Anurag,Banerjee,pba125,6,2,108,17,,,,,0
Hippolyte,Balima,pba1251,1,0,1,2,,,,,0
Kai,Barron,pba1254,1,0,3,4,,,,,0
David,Barr,pba1255,7,5,223,23,,,,,0
Richard,Barras,pba1256,4,2,155,34,,,,,0
Adolfo,Barajas,pba1259,12,18,540,24,,,,,0
Dipak,Basu,pba126,1,0,3,20,,,,,0
Umesh,Bastola,pba1263,1,1,13,1,,,,,0
Regina,Samoilova (Bazaleva),pba1265,2,0,9,1,,,,,0
Michael,Banks,pba1267,1,0,1,1,,,,,0
Nicolò,Barbieri,pba1269,2,1,15,3,,,,,0
William,Barber,pba127,4,3,56,50,,,,,0
Rosario,Ballatore,pba1270,1,1,17,4,,,,,0
Rosangela,Bando,pba1272,4,2,33,13,,,,,0
Oben,Bayrak,pba1276,1,0,1,1,,,,,0
Basanta,Barmon,pba1278,1,0,4,19,,,,,0
Suzana,Baresa,pba1279,2,0,8,7,,,,,0
Jean-Marie,Baland,pba128,18,28,1363,26,,,,,0
Amit,Basole,pba1283,3,1,34,6,,,,,0
Selçuk,Bayraci,pba1284,1,0,2,8,,,,,0
Saule,Baurzhan,pba1285,1,0,7,3,,,,,0
Thierno,Barry,pba1287,3,1,73,8,,,,,0
Dominique,Barjolle,pba1288,3,1,57,26,,,,,0
Alastair,Ball,pba1289,1,0,2,2,,,,,0
Gadi,Barlevy,pba129,15,18,784,18,,,,,0
Adam,Banai,pba1291,3,0,18,7,,,,,0
Morten,Balling,pba1293,2,0,381,36,,,,,0
Xue,Bai,pba1294,1,1,23,3,,,,,0
Edmond,Baranes,pba1295,4,0,38,18,,,,,0
Mohamed,Bah,pba1297,1,0,1,1,,,,,0
Jason,Barr,pba130,5,2,106,17,266,293,96, @jasonbarrru ,1
Naomi,Bashir,pba1300,5,5,97,1,,,,,0
Arnab,Basu,pba131,8,8,211,20,,,,,0
Joerg,Baten,pba132,12,19,559,21,,,,,0
Silvia,Barcellos,pba1324,5,4,123,9,,,,,0
Adib,Bagh,pba1325,3,2,63,18,,,,,0
Will,Bartlett,pba1326,3,1,39,30,,,,,0
Scott,Barkowski,pba1328,1,1,15,6,,,,,0
Michel,Baroni,pba133,4,1,56,14,,,,,0
Georgios,Bampinas,pba1332,3,2,45,3,,,,,0
Alina,Barnett,pba1334,6,5,121,9,,,,,0
Palmira,Bachtiar,pba1339,1,0,3,2,,,,,0
Fabio,Bacchini,pba134,1,0,3,13,,,,,0
Pawel,Baranowski,pba1340,2,0,11,5,,,,,0
Svetlana,Balashova,pba1341,1,0,1,15,,,,,0
Damyana,Bakardzhieva,pba1343,3,2,41,14,,,,,0
Jen,Baggs,pba1345,7,5,154,18,,,,,0
Gaelle,Balineau,pba1346,4,1,41,3,,,,,0
Rejaul,Bakshi,pba1347,1,0,1,1,,,,,0
B,Anand,pba1349,6,6,140,1,,,,,0
Rui,Baleiras,pba135,3,1,43,17,,,,,0
Walid,Bahloul,pba1355,1,0,4,4,,,,,0
Debasis,Barik,pba1357,1,0,1,5,,,,,0
Kerry,Back,pba1359,13,15,752,32,,,,,0
Joan,Batalla-Bejerano,pba1360,2,1,12,17,,,,,0
Miguel,Bacic,pba1362,1,0,2,27,,,,,0
Alberto,Bayo-Moriones,pba1369,3,1,33,14,,,,,0
Vincent,Barnett,pba137,3,0,27,25,,,,,0
Alex,Barrachina,pba1370,1,0,3,3,,,,,0
Sandra,Batten,pba1371,3,2,104,17,,,,,0
Cathy,Balfe,pba1372,1,1,13,1,,,,,0
Selva Bahar,Baziki,pba1373,1,0,6,2,,,,,0
Seungho,Baek,pba1375,1,0,2,1,,,,,0
Julia,Bachtrögler,pba1377,2,0,8,3,,,,,0
Kadir,Babaoglu,pba1380,1,0,1,1,,,,,0
Ivan,Balbuzanov,pba1381,1,0,1,1,,,,,0
Chiara,Banti,pba1384,2,1,24,4,,,,,0
Brad,Barber,pba1389,19,22,3261,24,,,,,0
Christoph,Basten,pba1390,6,4,116,11,,,,,0
Umer,Banday,pba1391,1,0,2,1,,,,,0
Menshawy,Badr,pba1393,1,0,4,1,,,,,0
Prosper,Bangwayo-Skeete,pba1395,1,1,16,11,,,,,0
José,Baños,pba1396,4,2,62,19,,,,,0
Pierre,Barbaroux,pba1397,1,0,2,11,,,,,0
Vassili,Bazinas,pba1399,1,0,1,1,,,,,0
Bernardo,Batiz-Lazo,pba14,3,0,26,16,"74,600","2,618","2,530", @batizlazo ,1
David,Backer,pba140,1,0,7,1,,,,,0
Matthew,Baron,pba1401,1,1,15,1,,,,,0
Ragnhild,Balsvik,pba1405,4,4,148,7,,,,,0
Margherita,Bacigalupo,pba1410,1,0,2,6,,,,,0
Saleem,Bahaj,pba1412,3,1,23,3,,,,,0
Ahmed,Barkaoui,pba1413,5,1,62,24,,,,,0
Dominick,Bartelme,pba1414,1,1,24,1,,,,,0
Natalia,Bailey,pba1417,4,3,96,3,,,,,0
Olga,Balash,pba1418,1,0,6,5,,,,,0
Kannyiri,Banyen,pba1419,1,0,1,1,,,,,0
Oscar,Barriga-Cabanillas,pba1424,1,0,10,3,,,,,0
Jiri,Balcar,pba1429,1,0,9,2,,,,,0
Laure,Bamière,pba1431,3,0,21,9,,,,,0
Stephen,Barnes,pba1432,1,0,3,8,,,,,0
Deepa,Bannigidadmath,pba1433,2,1,19,3,,,,,0
Mahdi,Barouni,pba1434,2,1,27,4,,,,,0
Lance,Bachmeier,pba1435,7,7,368,11,"2,976",510,556, @lancebachmeier ,1
Jessica,Baker,pba1437,1,0,9,1,,,,,0
Sukanya,Basu,pba1438,1,0,1,2,,,,,0
Erika,Badillo Enciso,pba1439,3,1,28,8,,,,,0
Lisa,Barrow,pba144,8,7,565,19,,,,,0
Scott,Baker,pba1441,7,4,396,7,,,,,0
Jean-Pascal,Bassino,pba1442,4,3,120,11,,,,,0
Dietmar,Bauer,pba1445,5,2,67,13,,,,,0
Lajos,Baráth,pba1446,1,0,6,5,,,,,0
Tudor,Baracu,pba1447,1,1,10,1,,,,,0
Duman,Bahrami-Rad,pba1449,1,0,3,1,,,,,0
Sayef,Bakari,pba1451,1,0,1,3,,,,,0
Giulia,Baschieri,pba1452,1,0,3,6,,,,,0
Filipe,Batista e Silva,pba1453,3,0,17,3,,,,,0
Suborna,Barua,pba1454,1,0,1,10,,,,,0
Lint,Barrage,pba1457,1,0,10,7,,,,,0
Owen,Barder,pba1461,3,2,48,8,,,,,0
Michael,Bates,pba1462,2,0,6,3,,,,,0
Pedro,Barroso,pba1463,2,2,52,1,,,,,0
Ergin,Bayrak,pba1469,2,0,10,1,,,,,0
James,Barth,pba1477,16,20,2103,43,,,,,0
Bert,Balk,pba1478,9,9,272,39,,,,,0
Catherine,Baumont,pba148,8,7,272,27,,,,,0
Michelle,Barnes,pba1483,6,4,172,27,,,,,0
Anto,Bajo,pba1484,1,0,2,17,,,,,0
Marijana,Badun,pba1485,1,0,5,13,,,,,0
Carlos,Bautista,pba1487,5,1,64,27,,,,,0
Salome,Baslandze,pba1488,2,1,33,1,,,,,0
Andrew,Barr,pba1489,2,1,17,3,,,,,0
Jan,Bartholdy,pba149,6,2,98,21,,,,,0
Tamás,Bakó,pba1491,1,0,1,1,,,,,0
Altantsetseg,Batchuluun,pba1494,1,0,4,3,,,,,0
Suprabha,Baniya,pba1498,1,0,1,1,,,,,0
Natália,Barbosa,pba150,9,6,193,14,,,,,0
Denisa,Banulescu-Radu,pba1500,1,0,8,3,,,,,0
Jessie,Bakens,pba1504,2,1,23,9,,,,,0
Aysha,Baig,pba1505,1,0,1,1,,,,,0
Ryan,Banerjee,pba1509,6,5,113,15,,,,,0
Thomas,Bauer,pba151,24,47,1857,22,,,,,0
Omar,Bashar,pba1510,1,0,3,4,,,,,0
Ruben,Bach,pba1512,1,0,2,1,,,,,0
Guido,Baldi,pba1515,6,3,83,6,,,,,0
Jude,Bayham,pba1517,2,0,7,5,,,,,0
Surjadi,Basuki,pba1518,1,0,1,1,,,,,0
Marife,Ballesteros,pba1520,4,1,45,17,,,,,0
Yaroslava,Babych,pba1522,1,0,7,1,,,,,0
Michael,Batuo,pba1524,5,5,161,9,,,,,0
Marco,Bardoscia,pba1526,3,2,49,7,,,,,0
Diogo,Baerlocher,pba1528,1,0,5,4,,,,,0
Vittorio,Bassi,pba1530,1,0,9,1,,,,,0
Arthur,Barrionuevo Filho,pba1532,1,0,1,21,,,,,0
Rossella,Bardazzi,pba1533,1,0,7,21,,,,,0
George,Batta,pba1534,1,0,7,3,,,,,0
Geoffrey,Barrows,pba1536,5,2,73,12,,,,,0
Ayushi,Bajaj,pba1537,1,0,1,1,,,,,0
Avner,Bar-ilan,pba154,10,10,376,26,,,,,0
Anna,Bartocci,pba1540,1,0,7,4,,,,,0
Kyle,Barron,pba1541,1,0,1,1,,,,,0
Benjamin,Bachi,pba1542,1,0,5,1,,,,,0
Hervé,Baron,pba1547,1,0,3,8,,,,,0
Markus,Balzat,pba155,2,2,58,3,,,,,0
Elizabeth,Baldwin,pba1555,1,0,4,3,,,,,0
Sebastian,Bauhoff,pba1557,4,3,63,6,,,,,0
Subhayu,Bandyopadhyay,pba156,10,10,323,21,,,,,0
Nicolas,Barbaroux,pba1562,1,0,4,12,,,,,0
Berrak,Bahadir,pba1566,5,2,180,12,,,,,0
Sailau,Baizakov,pba1568,11,11,501,3,,,,,0
Amanda,Bayer,pba1581,2,2,26,33,,,,,0
Irina,Balteanu,pba1582,2,0,9,3,,,,,0
Peter,Bauer,pba1589,17,23,3057,4,,,,,0
Barbara,Baarsma,pba159,5,3,283,9,,,,,0
Carine,Barbier,pba1590,1,0,6,9,,,,,0
Veronica,Bayangos,pba1592,3,0,18,11,,,,,0
Christian,Basteck,pba1594,3,1,28,6,,,,,0
Massimo,Baldini,pba160,6,3,115,18,,,,,0
Bharat,Barot,pba161,4,3,99,9,,,,,0
Erich,Battistin,pba163,11,14,548,16,,,,,0
Kenbata,Bangassa,pba165,2,0,8,1,,,,,0
Marco,Battaglini,pba170,16,22,1004,19,,,,,0
Chris,Bajada,pba173,5,5,159,12,,,,,0
Siddhartha,Bandyopadhyay,pba174,4,2,63,13,,,,,0
Christian,Bayer,pba175,9,9,381,13,,,,,0
Stefano,Battilossi,pba176,3,0,29,13,,,,,0
Sudip Ranjan,Basu,pba177,3,0,29,13,,,,,0
Tamás,Bartus,pba179,2,1,109,14,,,,,0
Kaustuva,Barik,pba180,1,0,6,13,,,,,0
Dieter,Balkenborg,pba181,7,6,155,25,,,,,0
