first.name,last.name,ID,h.index,i10.index,citations,years.active,tweets,following,followers,username,twitter
Klaus,von Grebmer,pvo92,7,7,199,43,,,,,
Joachim,von Braun,pvo93,19,34,1076,40,,,,,
Peter,von zur Muehlen,pvo94,8,7,299,46,,,,,
Guido,Voigt,pvo95,4,0,22,7,,,,,
Mark,Voorneveld,pvo96,7,7,251,22,,,,,
Brian,Volz,pvo97,1,0,1,5,,,,,
Dietrich,Vollrath,pvo98,12,12,780,14,,,,,
Pavla,Klepková Vodová,pvo99,1,0,6,11,,,,,
Nicolaas,Vriend,pvr1,10,12,423,26,,,,,
Ioannis,Vrontos,pvr10,5,5,151,8,,,,,
James,Vreeland,pvr12,13,14,934,15,,,,,
Evert,Vrugt,pvr15,3,1,32,5,,,,,
Tjark,Vredeveld,pvr16,1,0,7,11,,,,,
Erling,Vårdal,pvr17,5,2,62,29,,,,,
Tomas,Výrost,pvr18,4,2,44,14,,,,,
Kata,Váradi,pvr19,1,0,5,5,,,,,
Liesbet,Vranken,pvr2,9,9,204,18,,,,,
Balázs,Váradi,pvr20,1,0,5,14,,,,,
Zoi,Vrontisi,pvr21,1,0,4,1,,,,,
Kasper,Vrolijk,pvr22,1,0,2,1,,,,,
Konstantinos,Vrachimis,pvr23,2,2,59,3,,,,,
Radu,Vranceanu,pvr3,7,5,243,22,,,,,
Susan,Vroman,pvr5,19,25,1805,45,,,,,
Viktor,Várpalotai,pvr6,1,0,9,5,,,,,
Anders,Vredin,pvr8,14,16,578,18,,,,,
Hendrik,Vrijburg,pvr9,5,2,71,9,,,,,
Arturo,Vásquez Cordano,pvs1,3,0,25,12,,,,,
Diego,Vásquez,pvs2,8,4,114,10,,,,,
Viktória,Vásáry,pvs3,3,2,54,7,,,,,
Quan Hoang,Vuong,pvu11,3,0,21,18,,,,,
Goran,Vuksic,pvu14,5,3,97,13,,,,,
Joseph,Vu,pvu15,2,1,25,20,,,,,
Tommi,Vuorenmaa,pvu16,1,0,2,1,,,,,
Mariana,Vuta,pvu17,1,0,1,3,,,,,
Linh,Vu,pvu19,5,1,61,9,,,,,
Giuseppe,Vulpes,pvu2,3,2,232,4,,,,,
Milos,Vulanovic,pvu23,2,0,4,6,,,,,
Ha,Vu,pvu24,4,1,34,11,,,,,
Tien,Vu,pvu26,1,0,2,15,,,,,
Nhung,Vu,pvu28,1,0,9,6,,,,,
Guillaume,Vuillemey,pvu29,2,2,86,2,,,,,
Khuong,Vu,pvu32,5,5,124,9,,,,,
Nam,Vu,pvu33,1,0,5,1,,,,,
Tomislav,Vukina,pvu35,10,12,269,24,,,,,
Riina,Vuorikari,pvu36,1,0,1,2,,,,,
Suncica,Vujic,pvu38,5,2,143,13,,,,,
Thu-Trang,Vuong,pvu40,3,0,12,2,,,,,
Violeta,Vulovic,pvu42,4,2,51,7,,,,,
Guillermo,Vuletin,pvu7,10,10,328,15,,,,,
Daniela,Vuri,pvu8,11,12,434,15,,,,,
Jana,Vyrastekova,pvy1,6,4,105,14,,,,,
Richard,Vyn,pvy16,4,1,35,9,,,,,
Edward,Vytlacil,pvy2,23,28,1893,20,,,,,
Ondrej,Vychodil,pvy3,3,0,11,4,,,,,
Alexey,Vyskrebentsev,pvy4,1,0,3,1,,,,,
Dominik,Vymetal,pvy5,1,0,3,7,,,,,
Yulia,Vymyatnina,pvy6,2,0,14,11,,,,,
Terezie,Lokajickova,pvy7,3,2,61,1,,,,,
Jesús,Vázquez,pvz1,5,0,72,24,,,,,
Miguel,Vazquez,pvz2,3,1,88,10,,,,,
Pablo,Vázquez,pvz3,2,0,18,4,,,,,
Javier,Vázquez Grenno,pvz4,3,1,25,9,,,,,
Pierre-Louis,Vézina,pvz5,7,4,96,7,,,,,
Xosé,Vázquez,pvz6,1,1,13,8,,,,,
María Xosé,Vázquez Rodríguez,pvz7,6,4,114,13,,,,,
Daniela,Vázquez Leggiadro,pvz8,1,0,2,1,,,,,
Michael,Waterson,pwa115,18,25,1004,43,,,,,
Jonathan,Wadsworth,pwa118,17,30,1232,28,,,,,
Gordon,Walker,pwa120,1,1,14,8,,,,,
Daniel,Waldenström,pwa121,13,15,483,15,,,,,
Tim,Wakeley,pwa125,2,0,5,6,,,,,
Anders,Warne,pwa126,13,14,959,26,,,,,
Frank,Walsh,pwa127,9,8,267,28,,,,,
Joseph,Wambia,pwa128,2,0,8,6,,,,,
Ruqu,Wang,pwa129,9,8,375,21,,,,,
Le,Wang,pwa134,8,7,158,10,,,,,
Scott,Walker,pwa137,1,0,8,14,,,,,
Grace,Wahba,pwa139,2,1,28,46,,,,,
Gerhard,Wagenhals,pwa140,5,4,80,29,,,,,
Eskil,Wadensjö,pwa142,6,5,162,37,,,,,
Patrick,Walsh,pwa144,10,11,629,28,,,,,
Marcus,Wagner,pwa149,11,12,393,15,,,,,
Ross,Watts,pwa152,11,11,1662,37,,,,,
Cho,Wai,pwa153,1,0,1,1,,,,,
Yasutora,Watanabe,pwa155,6,5,122,12,,,,,
Joachim,Wagner,pwa157,25,55,2943,36,,,,,
Linda,Waite,pwa159,6,6,218,5,,,,,
William,Wadman,pwa162,1,0,1,2,,,,,
Jian,Wang,pwa163,9,9,377,11,,,,,
Gavin,Wallis,pwa164,7,4,172,14,,,,,
Stefan,Wagner,pwa166,7,7,242,12,,,,,
Pengfei,Wang,pwa169,12,14,453,18,,,,,
Stuart,Wattam,pwa172,1,0,5,3,,,,,
Xiaojun,Wang,pwa173,8,7,261,15,,,,,
Peter,Wardley,pwa174,2,0,17,23,,,,,
Wirya,Wardaya,pwa175,1,0,3,2,,,,,
Todd,Walker,pwa179,14,16,832,11,,,,,
Rick,Wash,pwa181,1,0,6,1,,,,,
Zheng,Wang,pwa184,6,3,106,11,,,,,
Bernard,Walliser,pwa186,6,2,111,43,,,,,
Emmanuelle,Walkowiak,pwa187,5,2,66,13,,,,,
David,Ward,pwa188,1,0,6,5,,,,,
Ronald,Warren,pwa19,10,10,282,40,,,,,
W.,Walls,pwa195,15,19,717,26,,,,,
Xavier,Wauthy,pwa196,11,11,411,25,,,,,
Brandon,Wall,pwa198,2,2,63,3,,,,,
Shengzu,Wang,pwa199,7,5,96,10,,,,,
Ko,Wang,pwa203,14,18,486,23,,,,,
James,Walker,pwa204,22,32,2400,34,,,,,
Peter,Wakker,pwa205,28,57,2781,34,,,,,
Zhijian,Wang,pwa207,2,0,10,6,,,,,
Gari,Walkowitz,pwa208,5,4,177,9,,,,,
Qiu-Hong,Wang,pwa210,1,1,13,2,,,,,
Anne L.J.,Wal,pwa212,7,5,291,7,,,,,
Nigel,Wadeson,pwa213,3,1,44,20,,,,,
Keith,Walsh,pwa214,1,1,49,7,,,,,
Makoto,Watanabe,pwa216,6,5,127,16,,,,,
Masahiro,Watanabe,pwa217,3,3,94,6,,,,,
Ruby,Ward,pwa218,2,1,21,7,,,,,
Chris,Wallace,pwa219,8,6,192,21,,,,,
Ping,Wang,pwa22,19,40,1554,29,,,,,
Christian,Wagner,pwa220,5,3,115,8,,,,,
Donald,Waldman,pwa221,14,17,603,35,,,,,
Randall,Walsh,pwa222,12,13,790,18,,,,,
Robert,Waldmann,pwa224,13,14,2649,30,,,,,
Sushil,Wadhwani,pwa225,14,18,2032,23,,,,,
Roger,Ware,pwa227,9,9,207,31,,,,,
Carl,Walsh,pwa23,23,35,3007,35,,,,,
Ikm Mokhtarul,Wadud,pwa230,4,2,54,11,,,,,
Leonard,Waverman,pwa233,5,3,472,35,,,,,
Michael,Waugh,pwa234,8,8,504,11,,,,,
Qingwei,Wang,pwa235,5,2,147,9,,,,,
Thomas,Walker,pwa236,1,0,6,1,,,,,
Jiwei,Wang,pwa237,3,2,38,8,,,,,
Karl,Walentin,pwa239,7,6,354,12,,,,,
Alan,Wan,pwa24,7,3,147,18,,,,,
Timothy,Waidmann,pwa241,13,15,582,19,,,,,
Missaka,Warusawitharana,pwa244,7,5,184,11,,,,,
Heng,Wang,pwa245,1,1,38,1,,,,,
Naoki,Watanabel,pwa246,1,0,4,11,,,,,
Zhu,Wang,pwa247,8,5,129,13,,,,,
Terrie,Walmsley,pwa249,10,10,578,17,,,,,
William,Watson,pwa25,3,2,57,28,,,,,
Casey,Warman,pwa250,6,3,122,13,,,,,
Tatsuma,Wada,pwa252,6,5,188,10,,,,,
Andrew,Warner,pwa253,12,14,3829,23,,,,,
Ta-Chen,Wang,pwa254,1,0,7,1,,,,,
Marco,Wagner,pwa257,4,0,30,5,,,,,
Fábio,Waltenberg,pwa258,6,6,97,10,,,,,
Hao,Wang,pwa260,2,0,5,1,,,,,
William,Ward,pwa261,4,2,49,38,,,,,
Robert,Wassmer,pwa262,7,5,161,27,,,,,
Charles,Wang,pwa263,6,5,131,10,,,,,
Karl,Wärneryd,pwa264,13,14,425,28,,,,,
Bo,Wang,pwa265,1,0,6,1,,,,,
Qinwei,Wang,pwa267,1,0,9,1,,,,,
Chunhua,Wang,pwa268,4,3,92,7,,,,,
Benjamin,Warr,pwa269,9,9,362,13,,,,,
Kenneth,Wallis,pwa27,18,21,1026,49,,,,,
Wan Mansor,Mahmood,pwa270,12,13,556,14,,,,,
William,Watson,pwa271,2,1,16,24,,,,,
Chengang,Wang,pwa272,10,10,335,13,,,,,
Michael,Ward,pwa275,12,12,495,19,,,,,
Alexander,Wagner,pwa277,2,1,21,9,,,,,
Chunbei,Wang,pwa279,3,2,41,8,,,,,
Hung-Jen,Wang,pwa28,10,12,602,17,,,,,
Douglas,Walker,pwa280,7,3,125,18,,,,,
Michael,Ward,pwa282,8,8,286,23,,,,,
Tong,Wang,pwa286,1,0,5,1,,,,,
Kirsten,Wandschneider,pwa288,4,1,49,10,,,,,
Fabian,Waltert,pwa289,2,2,42,3,,,,,
Richard,Watt,pwa290,4,2,59,9,,,,,
Waqar,Wadho,pwa291,1,0,3,11,,,,,
Diana,Warren,pwa292,4,2,104,10,,,,,
Massimo,Warglien,pwa293,7,4,220,13,,,,,
Chris,Walters,pwa296,6,5,396,14,,,,,
Susan,Wachter,pwa297,17,30,986,42,,,,,
Ian,Walker,pwa298,24,46,2241,39,,,,,
Florian,Wagener,pwa30,11,13,514,17,,,,,
Charles,Ward,pwa301,6,3,98,34,,,,,
Midori,Wakabayashi,pwa305,5,5,80,14,,,,,
John,Warner,pwa308,8,7,561,36,,,,,
Jennifer,Ward-Batts,pwa31,4,3,128,8,,,,,
Miao,Wang,pwa311,7,4,248,10,,,,,
Zhenyu,Wang,pwa312,9,9,971,23,,,,,
Hua,Wang,pwa313,12,16,838,21,,,,,
Terry,Walter,pwa317,10,11,340,33,,,,,
Waly,Wane,pwa318,6,3,90,13,,,,,
Daniel,Walker,pwa321,4,2,43,11,,,,,
Eduardo,Walker,pwa324,7,7,189,25,,,,,
Larry,Wall,pwa325,16,31,953,29,,,,,
Chengsi,Wang,pwa326,3,0,17,7,,,,,
Travis,Warziniack,pwa327,4,1,24,4,,,,,
Cindy Shin-huei,Wang,pwa328,3,0,12,5,,,,,
Jan,Walliser,pwa329,14,16,711,21,,,,,
Neil,Wallace,pwa33,15,16,1522,45,,,,,
Liad,Wagman,pwa330,4,2,86,9,,,,,
Verity,Watson,pwa331,5,4,108,9,,,,,
Syed,Wadood,pwa335,1,0,2,11,,,,,
Hansheng,Wang,pwa339,9,9,372,8,,,,,
Xiuqing,Wang,pwa342,4,0,25,6,,,,,
Zaki,Wahhaj,pwa344,6,5,113,17,,,,,
James,Walker,pwa345,4,2,293,33,,,,,
Jessica,Wachter,pwa346,14,15,1146,19,,,,,
Urs,Waelchli,pwa348,3,2,41,11,,,,,
Arnout,Wagenaar,pwa351,1,0,1,1,,,,,
Koko,Warner,pwa352,3,0,21,17,,,,,
Georg,Wamser,pwa353,12,15,454,11,,,,,
Lili,Wang,pwa354,6,0,47,9,,,,,
George,Waters,pwa355,6,5,100,12,,,,,
William,Wascher,pwa356,25,36,1738,34,,,,,
Liang,Wang,pwa357,2,1,19,7,,,,,
Joel,Watson,pwa36,16,19,1264,22,,,,,
Fabian,Waldinger,pwa360,8,7,320,10,,,,,
Peter,Watt,pwa361,1,0,8,31,,,,,
Liqun,Wang,pwa363,3,1,34,18,,,,,
Grace,Wang,pwa364,2,0,13,7,,,,,
Tanya,Wanchek,pwa365,2,0,6,2,,,,,
Achim,Wambach,pwa367,11,13,442,27,,,,,
Wako,Watanabe,pwa369,8,7,301,14,,,,,
Joseph,Wang,pwa370,7,5,272,10,,,,,
Helke,Waelde,pwa371,1,0,1,4,,,,,
Kenji,Wada,pwa373,2,0,9,8,,,,,
Peijie,Wang,pwa375,6,3,94,22,,,,,
Michael,Watts,pwa378,8,7,270,27,,,,,
Zia,Wadud,pwa379,6,6,138,6,,,,,
Howard,Wall,pwa38,16,24,1016,23,,,,,
Siyan,Wang,pwa382,3,3,57,8,,,,,
Todd,Watkins,pwa389,2,1,13,20,,,,,
Neng,Wang,pwa390,14,15,589,14,,,,,
Tom,Walker,pwa392,1,0,5,4,,,,,
Hong,Wang,pwa393,2,2,31,3,,,,,
Clement,Ward,pwa394,10,10,261,35,,,,,
Guanghua,Wan,pwa395,13,17,594,29,,,,,
James,Walker,pwa398,11,11,917,26,,,,,
Michael,Waldman,pwa40,23,34,1958,34,,,,,
Frédéric,Warzynski,pwa400,10,10,497,17,,,,,
Udaya,Wagle,pwa403,4,1,39,11,,,,,
Florian,Wackermann,pwa405,1,0,3,3,,,,,
Johann,Wackerbauer,pwa406,3,1,45,26,,,,,
Chaoyan,Wang,pwa407,1,0,2,1,,,,,
Roy,Wada,pwa408,3,2,81,7,,,,,
Reed,Walker,pwa410,8,8,364,12,,,,,
Tianxi,Wang,pwa411,1,0,1,4,,,,,
Florian,Wakolbinger,pwa413,5,2,52,8,,,,,
Chi,Wan,pwa414,3,0,26,7,,,,,
Yoav,Wachsman,pwa416,1,0,8,10,,,,,
Cédric,Wasser,pwa419,3,2,57,6,,,,,
C.,Waddoups,pwa420,4,0,24,25,,,,,
Takahiro,Watanabe,pwa422,2,1,22,23,,,,,
Gert,Wagner,pwa423,5,2,83,42,,,,,
Malgorzata,Wasmer,pwa426,3,0,11,4,,,,,
Ulrich,Wagner,pwa427,8,8,262,16,,,,,
Andreas,Waldkirch,pwa43,7,6,170,16,,,,,
Courtney,Ward,pwa431,2,0,8,4,,,,,
Thomas,Walter,pwa433,7,4,76,5,,,,,
Sasiwimon,Paweenawat,pwa436,1,1,37,8,,,,,
Wambui,Wamuthenya,pwa437,1,0,1,1,,,,,
John,Wainio,pwa439,6,4,129,28,,,,,
Patrick,Walsh,pwa442,4,3,481,17,,,,,
Andrew,Wait,pwa443,3,0,28,17,,,,,
Martin,Watzinger,pwa444,2,1,21,7,,,,,
Liang,Wang,pwa446,4,4,99,14,,,,,
Elizabeth,Wakerly,pwa447,4,1,33,16,,,,,
Sun Ling,Wang,pwa451,7,3,120,19,,,,,
Wan-Lun,Wang,pwa452,3,0,24,5,,,,,
Frederick,Wandschneider,pwa456,2,0,11,2,,,,,
Laurent,Wagner,pwa458,6,4,114,11,,,,,
John,Walter,pwa459,6,2,109,43,,,,,
Joel,Waldfogel,pwa46,22,39,1483,26,,,,,
Patrick,Walsh,pwa462,3,1,51,7,,,,,
Daniel,Waggoner,pwa463,22,26,1574,20,,,,,
Md,Wadud,pwa468,3,2,110,15,,,,,
Peter,Warr,pwa470,13,16,845,47,,,,,
Changyun,Wang,pwa471,11,12,259,13,,,,,
Alex,Waters,pwa472,2,1,44,3,,,,,
Roger,Waud,pwa473,9,7,199,35,,,,,
Wei Siang,Wang,pwa474,2,1,20,4,,,,,
Nada,Wasi,pwa475,5,4,273,11,,,,,
Jiao,Wang,pwa477,1,0,3,1,,,,,
Thomas,Wahl,pwa479,12,19,506,28,,,,,
Zhiguang,Wang,pwa481,3,1,45,6,,,,,
Bhavneet,Walia,pwa483,1,0,4,2,,,,,
Robert,Wagner,pwa484,2,0,11,1,,,,,
Patrick,Warren,pwa485,3,2,39,6,,,,,
Jialan,Wang,pwa486,3,3,188,6,,,,,
Jianxin,Wang,pwa488,9,6,287,22,,,,,
Matthias,Walter,pwa489,5,2,84,5,,,,,
Jeffrey,Wagner,pwa490,3,1,34,16,,,,,
James,Warren,pwa491,4,1,31,6,,,,,
Natascha,Wagner,pwa492,3,0,18,6,,,,,
Masahiro,Watabe,pwa493,1,0,2,5,,,,,
Shing-Yi,Wang,pwa494,7,6,326,14,,,,,
Christopher,Wada,pwa495,4,0,26,8,,,,,
Xiongjian,Wang,pwa496,1,0,4,1,,,,,
Hui,Wang,pwa497,6,3,142,14,,,,,
Juergen,Wasem,pwa498,10,10,271,31,,,,,
Nicole,Watson,pwa499,8,6,257,14,,,,,
Andreas,Wagener,pwa5,11,13,341,21,,,,,
Krzysztof,Wach,pwa500,2,1,26,13,,,,,
Muhammad,Waqas,pwa501,3,1,23,1,,,,,
Gaowang,Wang,pwa502,1,0,7,7,,,,,
John,Watkins,pwa503,2,0,4,16,,,,,
Ben,Wang,pwa504,1,0,2,2,,,,,
Yuichiro,Waki,pwa505,4,3,160,13,,,,,
Chen,Wang,pwa506,3,3,55,4,,,,,
Naoki,Wakamori,pwa509,1,1,31,7,,,,,
Mårten,Wallette,pwa510,3,1,18,5,,,,,
Muhammad,Waheed,pwa512,3,1,23,1,,,,,
Peng,Wang,pwa513,2,2,29,2,,,,,
Cheryl,Wachenheim,pwa515,4,1,54,17,,,,,
Arne,Warnke,pwa517,1,1,19,5,,,,,
Dihai,Wang,pwa518,2,0,11,2,,,,,
Lanlan,Wang,pwa519,2,0,13,6,,,,,
Patrick,Ward,pwa520,5,1,70,8,,,,,
D Sumila,Wanaguru,pwa521,1,0,2,2,,,,,
Jacek,Wallusch,pwa524,2,2,27,9,,,,,
Stephanie,Wang,pwa525,6,6,152,7,,,,,
Jürgen,Wandel,pwa529,4,0,21,13,,,,,
Tianyi,Wang,pwa530,1,0,4,1,,,,,
Johanna,Wallenius,pwa531,7,6,371,11,,,,,
Yong,Wang,pwa532,3,2,40,6,,,,,
Adam,Walk,pwa534,1,0,1,2,,,,,
Swarnim,Wagle,pwa535,2,1,20,14,,,,,
Zhiguo,Wang,pwa536,1,0,1,1,,,,,
Caroline,Wagner,pwa538,2,1,161,12,,,,,
Xiaohu,Wang,pwa540,2,0,8,1,,,,,
Petr,Wawrosz,pwa542,1,0,1,10,,,,,
Alan,Wall,pwa543,4,1,58,15,,,,,
Yan,Wang,pwa545,10,10,460,25,,,,,
Andrew,Waugh,pwa547,1,0,3,1,,,,,
Mariko,Watanabe,pwa549,1,0,11,14,,,,,
Martin,Wall,pwa55,4,4,202,6,,,,,
Christopher,Warburton,pwa552,1,0,5,8,,,,,
Chan,Wang,pwa553,1,0,3,5,,,,,
Abdul,Waheed,pwa554,1,0,2,1,,,,,
Yuntong,Wang,pwa555,4,3,78,13,,,,,
Israel,Waichman,pwa556,5,1,60,10,,,,,
Long,Wang,pwa558,6,1,79,9,,,,,
Sumudu,Watugala,pwa559,1,0,3,1,,,,,
Maobin,Wang,pwa561,1,1,12,1,,,,,
Jyrki,Wallenius,pwa564,13,14,571,39,,,,,
Takuma,Wakayama,pwa565,4,1,45,12,,,,,
Abdul,Wajid,pwa566,1,0,3,1,,,,,
Richard,Wagner,pwa567,8,7,195,42,,,,,
Yiming,Wang,pwa568,3,1,26,6,,,,,
Fabian,Wahl,pwa569,2,0,8,6,,,,,
Junbo,Wang,pwa571,6,5,208,9,,,,,
Mu-Chun,Wang,pwa572,4,1,41,9,,,,,
Jinxia,Wang,pwa574,10,10,233,15,,,,,
Sharon,Walsh,pwa575,2,0,8,1,,,,,
Kuan Min,Wang,pwa576,8,7,182,8,,,,,
Usman,Warraich,pwa577,1,0,1,1,,,,,
Mathis,Wagner,pwa578,6,3,106,7,,,,,
Carmen,Wang,pwa579,3,2,43,4,,,,,
Mark,Watson,pwa582,53,76,16244,36,,,,,
Fei,Wang,pwa583,1,1,52,1,,,,,
Marianne,Wanamaker,pwa584,5,2,62,5,,,,,
Xiaobing,Wang,pwa585,9,7,185,12,,,,,
Benoît,Walraevens,pwa586,1,0,3,7,,,,,
Yang,Wang,pwa588,1,0,6,1,,,,,
Dong,Wang,pwa589,1,0,6,3,,,,,
Ruixin,Wang,pwa590,1,0,1,3,,,,,
Xingchun,Wang,pwa592,2,0,10,4,,,,,
Yiqun,Wang,pwa595,3,2,130,1,,,,,
Boqun,Wang,pwa598,1,0,6,2,,,,,
Gewei,Wang,pwa599,2,2,70,10,,,,,
MaryBeth,Walker,pwa600,7,7,203,28,,,,,
Yongjin,Wang,pwa605,1,0,4,2,,,,,
Weining,Wang,pwa606,5,3,86,4,,,,,
Yin-Chi,Wang,pwa607,1,1,16,2,,,,,
David,Watts,pwa608,3,1,26,4,,,,,
Daniel,Walshe,pwa610,1,0,1,11,,,,,
Yabibal,Walle,pwa613,2,1,25,8,,,,,
Gang-Jin,Wang,pwa614,7,4,84,6,,,,,
Sevrin,Waights,pwa617,3,1,39,7,,,,,
Clinton,Watkins,pwa618,3,3,68,20,,,,,
Brendan,Walsh,pwa622,2,0,18,5,,,,,
Yong,Wang,pwa623,7,6,305,22,,,,,
Jiao,Wang,pwa625,1,0,1,1,,,,,
Lakshithe,Wagalath,pwa626,1,1,16,1,,,,,
Barnabé,Walheer,pwa627,2,0,14,5,,,,,
Xingang,Wang,pwa628,2,0,7,1,,,,,
Matthew,Wakefield,pwa63,7,5,311,12,,,,,
Henry,Wan,pwa630,8,7,344,43,,,,,
Shaoda,Wang,pwa635,1,0,1,1,,,,,
Malcolm,Wardlaw,pwa636,1,0,3,1,,,,,
Yikai,Wang,pwa638,1,1,26,3,,,,,
Patrick,Wallis,pwa639,5,4,68,9,,,,,
Ryuhei,Wakasugi,pwa640,8,5,216,28,,,,,
Mazhar,Waseem,pwa641,2,1,52,3,,,,,
Honglin,Wang,pwa642,6,6,202,9,,,,,
Siyu,Wang,pwa644,1,0,1,2,,,,,
Katsutoshi,Wakai,pwa646,2,0,15,9,,,,,
X.,Wang,pwa647,10,10,410,19,,,,,
Zhao-Hua,Wang,pwa648,11,12,432,6,,,,,
Christopher,Waller,pwa65,16,24,970,30,,,,,
Jay,Walker,pwa651,2,0,16,7,,,,,
Joschka,Wanner,pwa654,2,1,12,3,,,,,
Ke,Wang,pwa655,13,15,517,7,,,,,
Karsten,Wasiluk,pwa657,1,0,3,1,,,,,
Cong,Wang,pwa658,2,1,19,5,,,,,
Martin,Wagner,pwa66,10,11,563,18,,,,,
Konrad,Walczyk,pwa660,1,0,3,4,,,,,
Stein,Wallace,pwa663,9,7,275,31,,,,,
Darragh,Walsh,pwa664,3,0,16,2,,,,,
Ting,Wang,pwa669,1,0,1,1,,,,,
Romain,Wacziarg,pwa67,21,27,3708,20,,,,,
Weimin,Wang,pwa671,7,5,128,13,,,,,
Andrea,Waddle,pwa672,2,0,14,10,,,,,
John,Watson,pwa673,3,2,40,10,,,,,
Clive,Walker,pwa674,1,0,6,5,,,,,
Tony,Ward,pwa675,1,0,3,3,,,,,
Zhewei,Wang,pwa676,3,1,27,5,,,,,
Stanislaw,Wanat,pwa678,1,0,2,2,,,,,
Dehui,Wang,pwa679,3,0,23,9,,,,,
Frederick,Wallace,pwa68,6,3,90,29,,,,,
Charlotte,Wang,pwa680,1,0,3,1,,,,,
Dieter,Wang,pwa681,1,0,9,1,,,,,
Chun,Wang,pwa683,3,0,14,3,,,,,
Joanna,Waszczuk,pwa685,3,0,16,4,,,,,
Yijiang,Wang,pwa687,10,11,403,25,,,,,
Xiaxin,Wang,pwa691,1,0,4,1,,,,,
Damian,Walczak,pwa694,1,0,1,11,,,,,
Veronica,Warnock,pwa695,5,5,211,15,,,,,
Qunwei,Wang,pwa696,8,7,386,6,,,,,
Sally,Wallace,pwa70,7,5,178,26,,,,,
Philip,Wandschneider,pwa701,6,5,140,27,,,,,
Imam,Wahyudi,pwa703,1,0,4,5,,,,,
Tan,Wang,pwa705,11,11,904,20,,,,,
Jack,Wang,pwa707,1,0,1,2,,,,,
James,Wayne,pwa708,1,0,1,2,,,,,
Gert,Wagner,pwa71,21,34,3779,35,,,,,
Abu,Wahid,pwa712,4,2,53,17,,,,,
Jintian,Wang,pwa716,1,0,1,1,,,,,
Hongbo,Wang,pwa719,1,0,7,4,,,,,
Cheng,Wang,pwa721,12,13,479,24,,,,,
William,Waller,pwa722,4,0,29,35,,,,,
James,Warner,pwa724,1,1,15,5,,,,,
Zachary,Ward,pwa726,2,0,7,4,,,,,
Gyorgy,Walter,pwa727,1,0,3,14,,,,,
Etienne,Wasmer,pwa73,17,21,1133,20,,,,,
Pusci,Wang,pwa732,5,4,245,25,,,,,
Ce,Wang,pwa740,3,0,21,4,,,,,
Wenjie,Wang,pwa741,1,0,3,1,,,,,
Hou,Wang,pwa746,3,0,26,2,,,,,
Yun,Wang,pwa747,1,1,11,1,,,,,
Niklas,Wagner,pwa75,8,7,153,17,,,,,
Joris,Wauters,pwa751,2,0,5,4,,,,,
Kathryn,Wagner,pwa755,1,0,3,1,,,,,
Derrill,Watson,pwa757,1,0,5,4,,,,,
Teng,Wang,pwa758,2,0,11,3,,,,,
Gibran,Watfe,pwa759,1,0,2,2,,,,,
Keith,Waehrer,pwa76,5,4,116,9,,,,,
Simon,Wakeman,pwa760,1,0,4,8,,,,,
Daphne,Wang,pwa762,2,0,7,2,,,,,
Qian,Wang,pwa763,1,0,1,2,,,,,
Sofie,Waltl,pwa764,1,0,2,2,,,,,
Sarah,Walker,pwa766,1,1,26,1,,,,,
Yang,Wang,pwa767,1,0,1,1,,,,,
Philip,Watson,pwa768,4,1,36,13,,,,,
Gernot,Wagner,pwa77,6,5,156,14,,,,,
Valentin,Wagner,pwa770,1,0,3,3,,,,,
Jason,Walter,pwa774,2,0,4,5,,,,,
Matt,Waldron,pwa776,5,1,92,11,,,,,
Fan,Wang,pwa782,1,0,9,1,,,,,
Christian,Waibel,pwa783,3,1,25,3,,,,,
Hassen,Wako,pwa785,1,0,2,7,,,,,
H. Holly,Wang,pwa788,8,5,230,17,,,,,
Robert,Waschik,pwa79,5,0,54,26,,,,,
Lawrence,Warren,pwa796,1,0,1,1,,,,,
Hiroki,Watanabe,pwa797,1,0,10,9,,,,,
Thomas,Walstrum,pwa798,1,0,7,3,,,,,
Knut,Wangen,pwa80,3,0,24,7,,,,,
Ronald,Ward,pwa801,6,4,186,40,,,,,
Zhan,Wang,pwa805,4,0,28,2,,,,,
Francis,Warnock,pwa807,22,33,2210,17,,,,,
Joel,Wagner,pwa811,1,0,2,1,,,,,
Thomas,Walther,pwa817,1,0,2,3,,,,,
Wolf,Wagner,pwa82,14,18,658,17,,,,,
Michael,Walden,pwa821,4,1,30,33,,,,,
Johannes,Wagner,pwa822,2,0,8,6,,,,,
Jessie,Wang,pwa823,1,0,1,1,,,,,
Xiaoyuan,Wang,pwa824,1,0,1,1,,,,,
Yicheng,Wang,pwa825,1,0,2,2,,,,,
Julita,Wasilczuk,pwa826,1,0,2,2,,,,,
Tony,Warnock,pwa827,1,0,4,1,,,,,
Wuyi,Wang,pwa829,1,0,1,1,,,,,
Roger,Waldeck,pwa83,2,0,12,15,,,,,
Waeibrorheem,Waemustafa,pwa831,3,3,146,1,,,,,
Dorothy,Watson,pwa832,8,7,167,34,,,,,
J. Christina,Wang,pwa838,6,4,120,14,,,,,
Markus,Walzl,pwa84,8,6,180,13,,,,,
Nila,Warda,pwa845,2,1,14,3,,,,,
Qin,Wang,pwa848,3,0,20,3,,,,,
Glen,Waddell,pwa85,11,11,603,16,,,,,
Shigeru,Wakita,pwa851,3,0,23,27,,,,,
Fernanda,Wanderley,pwa854,1,0,2,8,,,,,
Jiunn,Wang,pwa856,4,3,155,1,,,,,
Uwe,Walz,pwa857,12,15,548,26,,,,,
